datetime,toimipiste,aikaryhman,aikaryhma,laakari,RESURSSI,ETNS,ETNS_A,kesto_min,ETNS_B,tyhja
2024-01-14 09:00,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,20,1,0
2024-01-14 09:20,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,0
2024-01-14 09:40,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,30,1,1
2024-01-14 10:10,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,0
2024-01-14 10:30,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-14 10:50,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-14 11:10,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,60,1,1
2024-01-14 12:10,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,60,1,0
2024-01-14 13:10,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-14 13:30,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,20,1,0
2024-01-14 13:50,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,1
2024-01-14 14:10,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Family Medicine,1,60,1,0
2024-01-14 15:10,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,0
2024-01-14 15:30,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Family Medicine,1,20,1,0
2024-01-15 08:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,Obstetrics,1,20,1,1
2024-01-15 08:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,Obstetrics,1,20,1,1
2024-01-15 08:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,Obstetrics,1,20,1,1
2024-01-15 09:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,Obstetrics,1,20,1,0
2024-01-15 09:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,Obstetrics,1,20,1,1
2024-01-15 09:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,Obstetrics,1,30,1,1
2024-01-15 10:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,Obstetrics,1,60,1,0
2024-01-15 11:10,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,Obstetrics,1,20,1,0
2024-01-15 11:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,Obstetrics,1,30,1,0
2024-01-15 12:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,Obstetrics,1,20,1,0
2024-01-15 12:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,Obstetrics,1,20,1,1
2024-01-15 12:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,Obstetrics,1,20,1,1
2024-01-15 13:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,Obstetrics,1,20,1,0
2024-01-15 13:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,Obstetrics,1,20,1,0
2024-01-15 13:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,Obstetrics,1,20,1,1
2024-01-15 14:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,Obstetrics,1,20,1,0
2024-01-15 14:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,Obstetrics,1,20,1,1
2024-01-15 14:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,Obstetrics,1,20,1,0
2024-01-15 15:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. A,Gynecology,Obstetrics,1,20,1,0
2024-01-15 15:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,Obstetrics,1,20,1,1
2024-01-15 15:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. A,Gynecology,Obstetrics,1,20,1,1
2024-01-15 12:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,60,1,0
2024-01-15 13:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-15 13:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-15 13:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-15 14:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-15 14:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-15 14:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-15 15:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-15 15:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-15 15:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-15 16:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-15 16:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-15 16:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-15 17:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-01-15 17:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-01-15 17:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,60,1,1
2024-01-15 18:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,30,1,0
2024-01-15 09:00,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-15 09:20,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-15 09:40,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-15 10:00,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,30,1,0
2024-01-15 10:30,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-15 10:50,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-15 11:10,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-15 11:30,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-15 11:50,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-15 12:10,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-15 12:30,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-15 12:50,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-15 13:10,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,30,1,1
2024-01-15 13:40,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-15 14:00,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-15 14:20,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,60,1,1
2024-01-15 15:20,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,30,1,1
2024-01-15 15:50,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-16 08:00,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,1
2024-01-16 08:20,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,60,1,1
2024-01-16 09:20,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,30,1,1
2024-01-16 09:50,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,30,1,1
2024-01-16 10:20,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,1
2024-01-16 10:40,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,20,1,1
2024-01-16 11:00,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,1
2024-01-16 11:20,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,20,1,1
2024-01-16 11:40,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,60,1,0
2024-01-16 12:40,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,20,1,1
2024-01-16 13:00,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,0
2024-01-16 13:20,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,0
2024-01-16 13:40,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,30,1,0
2024-01-16 14:10,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,30,1,1
2024-01-16 14:40,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,30,1,1
2024-01-16 15:10,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,30,1,1
2024-01-16 15:40,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,1
2024-01-16 10:00,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,60,1,0
2024-01-16 11:00,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,30,1,0
2024-01-16 11:30,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-16 11:50,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-16 12:10,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,0
2024-01-16 12:30,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-16 12:50,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-16 13:10,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-16 13:30,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,0
2024-01-16 13:50,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,30,1,0
2024-01-16 14:20,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-16 14:40,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-16 15:00,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,60,1,0
2024-01-16 16:00,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-16 16:20,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-16 16:40,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,0
2024-01-16 17:00,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,0
2024-01-16 17:20,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-16 09:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-16 09:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-16 09:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-16 10:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,60,1,1
2024-01-16 11:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,30,1,1
2024-01-16 11:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-16 11:50,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-16 12:10,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-16 12:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-16 12:50,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-16 13:10,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-16 13:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-16 13:50,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-16 14:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-16 14:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,60,1,1
2024-01-16 15:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-01-16 15:50,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,30,1,1
2024-01-16 16:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-16 16:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-01-17 08:00,Lääkäriasema Koski,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-17 08:20,Lääkäriasema Koski,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-17 08:40,Lääkäriasema Koski,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,60,1,0
2024-01-17 09:40,Lääkäriasema Koski,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-01-17 10:00,Lääkäriasema Koski,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-17 10:20,Lääkäriasema Koski,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-17 10:40,Lääkäriasema Koski,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-01-17 11:00,Lääkäriasema Koski,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-01-17 11:20,Lääkäriasema Koski,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-01-17 11:40,Lääkäriasema Koski,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-01-17 12:00,Lääkäriasema Koski,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-01-17 12:20,Lääkäriasema Koski,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-17 12:40,Lääkäriasema Koski,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-17 13:00,Lääkäriasema Koski,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-17 13:20,Lääkäriasema Koski,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-17 13:40,Lääkäriasema Koski,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-17 14:00,Lääkäriasema Koski,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,30,1,1
2024-01-17 14:30,Lääkäriasema Koski,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,30,1,0
2024-01-17 15:00,Lääkäriasema Koski,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-01-17 10:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,30,1,1
2024-01-17 10:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,0
2024-01-17 10:50,Lääkäriasema Tulva,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-17 11:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-17 11:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-17 11:50,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,30,1,0
2024-01-17 12:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-17 12:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-17 13:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-17 13:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,30,1,1
2024-01-17 13:50,Lääkäriasema Tulva,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-17 14:10,Lääkäriasema Tulva,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-17 14:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,30,1,1
2024-01-17 15:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-17 15:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,0
2024-01-17 15:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,0
2024-01-17 16:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,60,1,0
2024-01-17 17:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,0
2024-01-17 17:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-17 17:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-01-17 12:00,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-17 12:20,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-17 12:40,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-17 13:00,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Sports Medicine,1,60,1,1
2024-01-17 14:00,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,0
2024-01-17 14:20,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,0
2024-01-17 14:40,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-17 15:00,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Sports Medicine,1,30,1,1
2024-01-17 15:30,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,0
2024-01-17 15:50,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-17 16:10,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-17 16:30,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Sports Medicine,1,30,1,0
2024-01-17 17:00,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-17 17:20,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Sports Medicine,1,60,1,1
2024-01-17 18:20,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Sports Medicine,1,30,1,0
2024-01-17 18:50,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-17 19:10,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-17 19:30,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Sports Medicine,1,20,1,1
2024-01-17 09:00,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Obstetrics,1,20,1,1
2024-01-17 09:20,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Obstetrics,1,20,1,1
2024-01-17 09:40,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Obstetrics,1,30,1,1
2024-01-17 10:10,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Obstetrics,1,20,1,0
2024-01-17 10:30,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Obstetrics,1,20,1,1
2024-01-17 10:50,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Obstetrics,1,60,1,0
